index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
23897,948,4,27/11/2014,1813,1,1,0,0,9178.513
163856,667,2,19/08/2014,828,1,1,0,1,8791.045
655938,728,7,31/05/2015,0,0,0,0,0,49.919533
395837,47,7,24/02/2013,0,0,0,0,0,-4.1645665
91662,661,7,16/02/2014,0,0,0,0,0,-26.748531
326741,407,7,22/02/2015,0,0,0,0,0,-51.942844
454951,278,1,18/03/2013,753,1,1,0,0,8774.654
467219,99,6,30/05/2015,554,1,0,0,0,5671.902
391861,262,6,28/02/2015,3158,1,0,0,0,19838.73
250007,840,3,24/09/2014,1019,1,0,0,0,8743.3545
291715,725,7,01/03/2015,0,0,0,0,0,57.72078
59206,393,5,10/07/2015,553,1,0,0,1,5205.676
66116,615,4,28/03/2013,1438,1,1,0,1,12180.925
646933,41,6,11/07/2015,450,1,0,0,0,4783.775
551216,358,1,08/09/2014,1038,1,0,0,0,8340.586
554303,219,7,29/03/2015,0,0,0,0,0,-48.061733
190074,137,1,09/03/2015,1023,1,0,0,0,7855.7876
639742,979,1,05/01/2015,832,1,1,0,0,9040.563
262917,789,7,26/07/2015,0,0,0,0,0,-58.45607
482558,272,7,14/12/2014,0,0,0,0,0,9.024948
224551,477,6,03/01/2015,409,1,0,0,0,4071.6353
538872,755,7,13/07/2014,0,0,0,0,0,151.27542
567162,436,2,05/02/2013,737,1,1,0,1,7550.4434
232570,1039,5,17/07/2015,852,1,1,0,1,8107.094
643123,199,1,01/06/2015,813,1,1,0,0,9359.954
598923,862,5,11/07/2014,1097,1,0,0,0,8321.961
482850,389,1,04/03/2013,1519,1,1,0,1,15167.281
418928,210,3,23/10/2013,298,1,1,0,0,3029.8044
312744,974,5,13/09/2013,1612,1,1,0,0,12246.564
460330,213,2,30/04/2013,748,1,1,0,0,9504.635
136609,887,2,26/02/2013,425,1,0,0,0,4016.0354
550101,110,2,17/06/2014,678,1,1,0,0,7244.3364
275876,602,6,05/04/2014,475,1,0,0,0,5359.4795
291711,344,1,15/09/2014,1496,1,1,0,0,13058.147
663276,680,4,25/07/2013,685,1,0,0,1,5315.3804
324971,475,6,31/01/2015,1096,1,0,0,0,8305.215
160168,444,6,30/08/2014,1763,1,0,0,0,12493.096
520238,573,4,14/02/2013,269,1,0,0,1,3017.8877
364135,190,4,04/04/2013,582,1,0,0,1,5614.988
338543,531,2,02/09/2014,734,1,1,0,0,7580.732
183589,431,1,04/08/2014,1121,1,1,0,1,11648.1
391756,815,6,08/03/2014,907,1,0,0,0,8061.5503
142466,56,7,26/07/2015,0,0,0,0,0,85.83407
339028,492,4,21/02/2013,1003,1,1,0,0,8099.031
689639,702,5,16/01/2015,375,1,1,0,0,4200.8086
584170,442,3,13/11/2013,359,1,0,0,0,3515.0693
650892,790,3,27/02/2013,561,1,0,0,0,4482.006
345689,424,2,19/11/2013,809,1,1,0,0,7638.701
540725,185,3,20/08/2014,520,1,1,0,1,5832.3125
313702,416,5,04/01/2013,1198,1,0,0,1,8993.922
618286,660,2,17/03/2015,610,1,1,0,0,6635.501
303887,949,4,03/04/2014,530,1,1,0,0,5935.8394
508450,335,4,19/06/2014,1675,1,1,a,0,10250.234
128873,928,4,07/08/2014,693,1,1,0,1,6568.4185
233807,402,5,28/03/2014,581,1,0,0,0,5242.4053
273039,781,7,01/12/2013,0,0,0,0,0,-50.034157
297157,602,6,22/06/2013,514,1,0,0,0,5734.9844
398058,335,4,10/10/2013,3011,1,1,0,0,16106.875
872,593,1,29/09/2014,1426,1,1,0,0,12965.412
392510,665,5,05/09/2014,1316,1,1,0,1,8884.392
454260,245,5,14/02/2014,1096,1,0,0,0,8271.941
336670,1046,7,28/12/2014,0,0,0,0,0,158.68193
331160,1076,4,20/02/2014,581,1,1,0,0,5773.117
226800,320,2,23/06/2015,1883,1,0,0,0,12343.745
66358,325,1,25/08/2014,600,1,0,0,0,4807.798
338694,144,7,29/03/2015,0,0,0,0,0,-7.0401564
556025,99,5,14/06/2013,385,1,0,0,0,3908.678
275217,694,5,13/03/2015,727,1,0,0,0,6650.0366
401369,1109,7,08/02/2015,0,0,0,0,0,-33.939583
409204,783,2,09/07/2013,601,1,0,0,0,5327.1924
542812,585,4,16/01/2014,822,1,0,0,0,6527.975
648082,957,7,21/09/2014,0,0,0,0,0,-81.21672
241015,1062,4,12/12/2013,570,1,0,0,0,5231.911
617302,455,5,19/07/2013,413,1,1,0,0,5015.958
108923,718,5,13/09/2013,962,1,1,0,0,8884.712
184661,51,1,21/10/2013,550,1,1,0,0,7880.318
417379,6,1,17/02/2014,754,1,1,0,1,8153.759
156086,669,1,11/11/2013,357,1,0,0,0,3726.5107
347653,461,4,29/05/2014,0,0,0,a,0,-9.294161
353768,37,5,22/02/2013,937,1,1,0,0,8322.683
135914,892,5,01/02/2013,944,1,0,0,0,7713.8467
187084,928,3,23/10/2013,625,1,1,0,1,5866.8335
233176,1038,7,20/10/2013,0,0,0,0,0,72.95947
298829,174,3,08/05/2013,497,1,0,0,0,5092.987
245267,939,2,08/07/2014,450,1,0,0,1,4830.042
424257,583,6,11/01/2014,329,1,0,0,0,2956.0835
6458,246,5,31/07/2015,1131,1,1,0,1,9509.391
589740,136,3,10/07/2013,305,1,0,0,0,3515.0024
107684,913,3,03/04/2013,1021,1,0,0,1,8387.623
308929,771,1,24/06/2013,643,1,0,0,0,5683.688
487148,1063,3,30/10/2013,491,1,0,0,0,4270.457
216667,204,5,10/04/2015,511,1,0,0,1,4805.5693
502074,328,1,04/08/2014,672,1,1,0,1,7281.7207
100319,651,5,31/01/2014,958,1,0,0,0,7681.143
72295,160,7,24/03/2013,0,0,0,0,0,326.29617
38216,462,4,24/10/2013,668,1,1,0,1,6367.3813
575784,529,1,09/06/2014,0,0,0,a,0,-39.791332
600695,828,1,30/06/2014,922,1,1,0,0,9417.735
452095,453,6,08/11/2014,716,1,0,0,0,6437.24
673486,453,1,09/09/2013,1061,1,1,0,0,9753.213
45870,462,3,18/02/2015,625,1,1,0,0,6516.2607
661225,268,6,12/04/2014,438,1,0,0,1,3912.6335
299568,355,5,14/02/2014,1080,1,0,0,0,8048.547
128673,296,3,11/03/2015,759,1,0,0,0,5666.007
271688,882,2,05/03/2013,1276,1,1,0,0,10858.702
286817,751,6,12/04/2014,563,1,0,0,0,5680.1377
627423,294,1,04/02/2013,948,1,1,0,0,9404.372
133154,923,5,27/06/2014,598,1,0,0,0,5832.908
49958,406,4,24/10/2013,420,1,1,0,0,4589.654
246108,787,4,19/12/2013,1590,1,1,0,0,17534.654
282552,1057,1,13/04/2015,694,1,1,0,1,7937.4062
663950,139,6,09/02/2013,323,1,0,0,0,3237.7002
144010,1111,3,11/06/2014,440,1,0,0,0,4473.5933
61332,772,6,27/06/2015,480,1,0,0,0,4494.144
487722,723,4,22/05/2014,547,1,1,0,0,6134.2803
137769,219,2,27/08/2013,450,1,1,0,1,4851.39
338615,902,6,02/05/2015,740,1,0,0,0,8270.457
576432,308,3,02/07/2014,1110,1,1,0,0,11873.711
516016,516,3,14/01/2015,791,1,1,0,0,7689.9204
363035,71,3,20/02/2013,776,1,1,0,0,7919.1304
118443,928,7,06/07/2014,0,0,0,0,0,-154.57683
314913,397,7,05/01/2014,0,0,0,0,0,-220.80702
603860,436,4,12/03/2015,549,1,0,0,0,4723.0913
390132,815,3,07/01/2015,699,1,1,0,0,7031.4277
216409,983,4,23/05/2013,1189,1,0,0,0,8888.557
477930,967,3,07/05/2014,893,1,1,0,0,7646.552
62450,204,4,28/11/2013,508,1,0,0,0,4753.799
487856,344,7,06/04/2014,0,0,0,0,0,15.169092
320105,269,6,06/12/2014,1192,1,0,0,0,10046.774
667651,777,7,16/03/2014,0,0,0,0,0,-60.59891
306570,357,3,14/05/2014,925,1,0,0,0,7684.8926
533299,190,6,02/03/2013,518,1,0,0,0,5538.84
134439,610,6,27/09/2014,382,1,0,0,0,3831.5073
61136,201,5,11/04/2014,456,1,0,0,0,4574.1313
354442,467,5,16/05/2014,1448,1,0,0,0,10630.692
572349,507,4,25/07/2013,523,1,0,0,1,4950.4194
329852,1033,5,10/01/2014,1359,1,1,0,0,14156.354
70659,168,6,04/07/2015,469,1,0,0,0,4543.5303
32997,785,3,26/03/2014,437,1,0,0,0,3963.4497
580492,884,3,09/10/2013,539,1,1,0,0,5723.0195
389638,94,4,12/02/2015,491,1,0,0,0,4695.2397
370587,819,4,08/08/2013,612,1,0,0,0,5513.2188
237792,945,4,24/07/2014,431,1,0,0,1,3442.5635
397507,576,2,15/04/2014,1230,1,1,0,1,11072.163
674521,428,6,30/05/2015,501,1,0,0,0,5053.2026
655712,415,1,16/03/2015,619,1,1,0,0,7739.1655
315892,415,2,08/10/2013,488,1,1,0,1,5970.159
500916,768,2,26/08/2014,1442,1,0,0,0,11365.938
83844,949,4,27/11/2014,515,1,1,0,0,5916.8857
31794,990,7,07/07/2013,0,0,0,0,0,-81.66231
153432,36,4,17/10/2013,995,1,0,0,0,7769.7246
125433,330,6,15/06/2013,457,1,0,0,0,4125.326
444677,983,3,14/08/2013,1849,1,1,0,1,14641.002
323035,998,6,02/05/2015,607,1,0,0,0,5952.444
699604,859,1,31/03/2014,848,1,1,0,0,8564.865
587586,1088,6,21/12/2013,539,1,0,0,0,6009.776
472151,40,4,05/09/2013,539,1,0,0,0,4297.9043
512534,610,7,26/01/2014,0,0,0,0,0,129.35063
196217,466,6,29/03/2014,442,1,0,0,0,4396.2085
473373,246,4,27/02/2014,844,1,0,0,0,6369.944
594896,20,5,16/05/2014,774,1,0,0,0,7257.4404
51552,392,7,13/07/2014,0,0,0,0,0,-189.7964
324086,14,2,04/03/2014,821,1,1,0,0,8064.6636
95740,786,6,14/03/2015,165,1,0,0,0,1211.9934
230481,817,2,02/09/2014,3327,1,1,0,0,24884.17
510940,823,7,26/10/2014,0,0,0,0,0,-87.250854
200671,594,2,30/12/2014,496,1,0,0,1,4106.7773
78853,729,6,21/06/2014,866,1,0,0,0,7975.6357
553739,714,3,16/01/2013,151,1,0,0,0,1987.3811
447721,266,1,03/02/2014,667,1,1,0,0,6720.685
444171,123,4,18/07/2013,1062,1,1,0,1,9552.772
639400,854,5,28/11/2014,769,1,1,0,0,7056.12
669735,497,7,08/03/2015,0,0,0,0,0,292.09924
494962,489,1,03/03/2014,1070,1,1,0,0,10118.728
601506,168,7,03/11/2013,0,0,0,0,0,-9.567232
429877,582,7,26/07/2015,0,0,0,0,0,-50.426693
44226,476,1,11/08/2014,642,1,0,0,1,5644.9214
658049,127,5,01/11/2013,0,0,0,a,0,25.742537
459208,638,2,23/04/2013,465,1,1,0,0,5623.972
271723,758,6,02/02/2013,368,1,0,0,0,2910.666
468454,42,6,05/10/2013,888,1,0,0,0,7205.5845
672244,901,2,10/06/2014,746,1,0,0,0,7756.5347
20865,858,1,01/04/2013,0,0,0,b,1,-27.693226
564331,1113,6,19/04/2014,918,1,0,0,0,10625.519
407385,819,5,01/03/2013,560,1,0,0,0,5581.9746
445963,560,2,29/04/2014,1568,1,1,0,0,13223.805
321551,430,2,19/03/2013,614,1,1,0,0,7089.064
91192,748,4,26/02/2015,414,1,0,0,0,4200.4795
219404,173,7,09/06/2013,0,0,0,0,0,88.31776
706056,422,4,10/07/2014,498,1,0,0,0,4213.145
153147,155,2,07/07/2015,444,1,0,0,0,4923.0703
441191,703,5,14/03/2014,362,1,0,0,0,3750.2686
595442,365,1,04/02/2013,638,1,1,0,0,6330.2217
641365,716,7,26/04/2015,0,0,0,0,0,41.614635
99391,63,3,10/06/2015,497,1,0,0,0,5034.122
507343,836,3,26/03/2014,728,1,0,0,0,5713.5107
476513,449,7,08/06/2014,0,0,0,0,0,215.6963
203448,623,3,14/08/2013,913,1,1,0,1,8864.802
596099,908,6,09/11/2013,207,1,0,0,0,2132.4932
266982,968,3,30/04/2014,1184,1,1,0,0,9670.83
580950,973,1,26/05/2014,694,1,0,0,0,4966.984
355902,366,2,10/03/2015,523,1,0,0,0,5230.1865
348340,565,2,15/01/2013,566,1,0,0,0,4473.8755
463972,823,2,25/03/2014,528,1,0,0,0,4510.495
602659,615,5,14/02/2014,1199,1,0,0,0,9364.911
404486,924,6,28/12/2013,301,1,0,0,0,2951.8496
79393,399,4,30/01/2014,471,1,0,0,0,3990.8982
11813,809,6,18/04/2015,611,1,0,0,0,6915.765
422322,947,5,09/05/2014,1032,1,1,0,0,8037.9556
581635,245,6,17/05/2014,1041,1,0,0,0,8441.082
525863,760,4,13/06/2013,1178,1,0,0,0,7366.8516
501360,860,1,21/07/2014,672,1,0,0,1,5388.215
572825,393,4,05/02/2015,594,1,1,0,0,5934.8003
202329,657,6,22/02/2014,657,1,0,0,0,6186.2563
427836,975,7,15/12/2013,0,0,0,0,0,-27.087917
689037,85,4,20/03/2014,887,1,1,0,0,7231.806
567165,405,6,24/01/2015,295,1,0,0,0,2741.4136
67543,514,6,17/01/2015,567,1,0,0,0,5402.3286
393758,1031,5,07/03/2014,459,1,1,0,0,4871.093
121254,434,1,17/03/2014,773,1,1,0,0,9033.997
290069,185,1,17/11/2014,453,1,0,0,0,4605.4634
387808,291,3,16/07/2014,928,1,1,0,0,8256.951
21339,366,5,24/07/2015,503,1,0,0,1,5286.2124
262974,246,3,20/08/2014,927,1,1,0,1,8226.108
609140,784,1,02/03/2015,1012,1,1,0,0,10614.157
423025,519,7,30/03/2014,0,0,0,0,0,101.92495
374856,968,7,10/03/2013,0,0,0,0,0,-130.4656
465537,148,3,08/07/2015,775,1,0,0,0,6749.014
668875,261,1,29/12/2014,1090,1,0,0,1,9779.889
351676,111,7,09/02/2014,0,0,0,0,0,-122.146324
607210,519,3,22/05/2013,517,1,0,0,0,5093.931
105321,897,1,06/10/2014,388,1,1,0,0,4686.789
547892,905,6,19/07/2014,772,1,0,0,0,8481.758
238288,378,1,30/09/2013,767,1,0,0,0,6225.1562
410631,905,6,28/02/2015,1065,1,0,0,0,8460.363
262223,463,4,22/08/2013,693,1,0,0,1,5698.162
246968,920,3,26/06/2013,510,1,0,0,0,4739.9673
113079,660,5,02/05/2014,739,1,1,0,0,7343.8613
649434,1062,7,30/03/2014,0,0,0,0,0,-73.974304
136088,1015,4,03/04/2014,512,1,1,0,0,5772.4155
197170,918,2,11/11/2014,630,1,1,0,0,6380.623
345805,440,1,25/02/2013,497,1,0,0,0,4219.2046
544609,368,7,05/10/2014,0,0,0,0,0,200.71819
281255,952,5,27/02/2015,537,1,0,0,0,5321.1865
676827,286,4,30/07/2015,380,1,1,0,1,4615.5195
5399,1071,2,04/03/2014,897,1,1,0,0,8026.8467
363702,676,1,21/07/2014,1868,1,0,0,0,7393.5933
276346,1065,2,17/09/2013,532,1,0,0,0,4327.017
423911,165,3,11/02/2015,382,1,0,0,0,3507.3054
685177,1096,5,20/09/2013,541,1,0,0,0,4234.1943
557913,1106,4,27/11/2014,705,1,1,0,0,6650.325
655841,143,4,20/11/2014,439,1,0,0,0,4280.677
439606,518,3,06/11/2013,494,1,1,0,0,5687.7305
471951,668,7,21/09/2014,0,0,0,0,0,106.34259
649328,823,6,04/10/2014,547,1,0,0,0,5050.016
33743,568,6,05/10/2013,440,1,0,0,0,4110.2954
678829,123,6,11/07/2015,437,1,0,0,0,4278.731
156754,418,5,08/11/2013,713,1,1,0,0,6620.7896
655933,123,7,21/09/2014,0,0,0,0,0,-47.20554
630393,899,2,25/06/2013,453,1,0,0,0,4356.2466
191725,156,6,07/03/2015,348,1,0,0,0,3317.4868
708785,496,3,19/02/2014,801,1,1,0,0,7113.5864
661297,475,6,24/05/2014,860,1,0,0,0,7425.259
32925,641,2,06/01/2015,587,1,1,0,1,6404.1987
156709,689,3,22/10/2014,603,1,1,0,1,6534.1313
690110,333,1,07/01/2013,1520,1,1,0,0,13254.841
130372,455,1,22/12/2014,760,1,0,0,1,6837.2305
250819,84,2,13/08/2013,1413,1,1,0,1,13290.965
96558,541,1,06/04/2015,0,0,0,b,1,185.91425
598941,118,2,08/07/2014,551,1,0,0,0,5219.6504
439798,899,7,10/03/2013,0,0,0,0,0,-7.793418
247677,1022,7,10/03/2013,0,0,0,0,0,130.65105
431267,998,1,04/05/2015,619,1,1,0,0,6955.6265
43795,274,7,14/04/2013,1231,1,0,0,0,6063.4385
502457,723,1,16/12/2013,785,1,1,0,0,10039.631
46462,519,2,05/03/2013,523,1,1,0,0,6015.2163
385557,717,2,07/04/2015,544,1,0,0,1,5387.61
322110,81,3,02/10/2013,586,1,0,0,0,5993.2114
448633,83,2,30/09/2014,356,1,1,0,0,3962.1082
487923,161,1,05/05/2014,984,1,1,0,0,11340.697
413454,1069,1,29/09/2014,1043,1,1,0,0,10213.912
355572,387,5,13/09/2013,1303,1,1,0,0,11059.62
23115,791,1,02/03/2015,1188,1,1,0,0,13533.282
393812,463,5,14/03/2014,874,1,0,0,0,6823.9194
699437,19,7,31/03/2013,0,0,0,0,0,7.445228
136020,502,3,25/06/2014,1285,1,0,0,0,8371.478
588899,955,6,13/09/2014,477,1,0,0,0,4176.3076
529359,974,4,05/03/2015,1669,1,1,0,0,12706.508
46722,1037,7,16/02/2014,0,0,0,0,0,72.725426
86477,320,6,10/05/2014,1971,1,0,0,0,13558.694
154429,282,6,27/12/2014,482,1,0,0,0,5019.4673
669639,518,2,28/01/2014,375,1,0,0,0,3797.1323
249951,119,5,30/08/2013,711,1,1,0,0,6851.0767
507558,1003,7,29/06/2014,0,0,0,0,0,-85.642166
612575,749,7,30/06/2013,0,0,0,0,0,54.373806
488178,9,5,08/11/2013,600,1,1,0,0,6077.299
217325,266,2,05/08/2014,556,1,1,0,1,5636.8057
270959,117,2,04/06/2013,600,1,1,0,0,6713.4663
483793,307,5,01/05/2015,0,0,1,a,0,-6.704531
107756,830,7,12/07/2015,0,0,0,0,0,86.566154
262579,75,3,02/07/2014,726,1,1,0,0,7731.423
290167,1020,3,23/04/2014,1000,1,0,0,1,7912.08
195023,923,1,28/01/2013,577,1,0,0,0,5147.4404
382345,914,3,25/09/2013,1059,1,1,0,0,8944.125
3172,451,2,17/12/2013,558,1,1,0,0,7199.3643
419763,999,6,06/04/2013,447,1,0,0,0,4552.042
253780,914,3,04/02/2015,1157,1,1,0,0,9431.375
630688,439,3,15/10/2014,796,1,0,0,0,6099.755
336315,483,5,10/04/2015,605,1,0,0,0,5357.661
512573,522,4,25/04/2013,586,1,1,0,0,6458.077
53221,424,5,22/05/2015,821,1,1,0,0,7455.917
128354,567,7,31/08/2014,0,0,0,0,0,-48.323006
435791,321,1,25/05/2015,0,0,0,a,0,-45.77373
43267,499,3,21/05/2014,654,1,1,0,0,6314.835
97880,775,6,14/12/2013,738,1,0,0,0,8175.1553
154949,1039,4,28/08/2014,869,1,0,0,0,6414.4463
44527,709,2,25/11/2014,1614,1,1,0,0,13040.337
606002,468,2,30/06/2015,678,1,1,0,0,7322.417
692676,877,4,25/06/2015,820,1,0,0,0,6780.305
242471,766,3,26/03/2014,458,1,0,0,0,4185.2627
33354,1112,2,13/08/2013,989,1,1,0,1,12650.928
297158,715,5,05/04/2013,696,1,0,0,0,6669.648
440395,469,4,05/09/2013,1242,1,0,0,0,8613.675
41598,609,3,18/12/2013,624,1,1,0,0,7008.583
509584,366,2,16/06/2015,742,1,1,0,0,9199.579
289396,794,2,21/04/2015,522,1,0,0,0,4046.4878
571730,734,4,18/07/2013,678,1,1,0,0,7234.3394
569104,87,1,11/08/2014,866,1,0,0,1,6320.0737
555804,631,4,01/05/2014,0,0,1,a,1,-21.049448
388017,589,5,05/07/2013,507,1,1,0,0,5509.462
630727,1027,4,09/07/2015,1296,1,0,0,0,9453.416
471903,1095,2,07/07/2015,685,1,0,0,0,5198.5967
673678,19,7,23/06/2013,0,0,0,0,0,-3.148634
209777,700,2,20/08/2013,593,1,0,0,0,4805.5483
359854,284,3,29/07/2015,472,1,1,0,0,5635.771
216038,627,3,05/11/2014,678,1,1,0,0,7218.821
708248,784,7,08/09/2013,0,0,0,0,0,-54.51061
477508,374,2,07/04/2015,965,1,0,0,1,8582.809
182219,780,7,21/04/2013,0,0,0,0,0,-115.30345
281459,77,2,26/11/2013,561,1,0,0,0,5175.0137
327981,58,1,09/03/2015,451,1,0,0,0,4504.3394
610161,918,7,29/03/2015,0,0,0,0,0,-33.354477
679633,751,1,04/02/2013,764,1,1,0,0,9067.349
251024,453,5,28/06/2013,1161,1,0,0,1,8893.331
618871,202,5,26/07/2013,417,1,0,0,1,3944.4187
89420,417,1,31/03/2014,1316,1,1,0,0,12429.594
642999,694,2,24/06/2014,616,1,0,0,0,5763.506
27646,936,3,26/03/2014,717,1,0,0,0,5936.722
457025,468,1,30/03/2015,915,1,1,0,0,9503.99
314468,891,5,17/05/2013,1074,1,1,0,0,8802.518
379555,385,7,26/01/2014,0,0,0,0,0,-37.672882
260885,885,1,24/03/2014,587,1,0,0,0,5105.838
565552,1039,1,06/04/2015,0,0,0,b,1,82.52879
256666,730,1,16/06/2014,1043,1,1,0,0,11571.215
404278,231,5,12/06/2015,331,1,0,0,0,3590.3723
175030,641,1,13/01/2014,490,1,0,0,0,4031.7585
6073,143,3,23/10/2013,543,1,1,0,0,5675.122
376996,285,3,29/10/2014,416,1,0,0,1,4370.65
337209,459,7,17/11/2013,0,0,0,0,0,74.894646
128236,114,1,28/10/2013,544,1,0,0,1,5050.2246
380208,97,1,15/06/2015,1012,1,1,0,0,11565.777
19580,105,3,31/07/2013,507,1,1,0,1,5502.6875
14223,870,5,18/07/2014,0,0,1,0,1,-1.9229798
141903,368,7,03/11/2013,0,0,0,0,0,172.50374
533178,1068,4,14/03/2013,242,1,0,0,0,3280.9822
594402,254,4,10/04/2014,202,1,0,0,0,1712.5051
180550,830,3,12/11/2014,661,1,1,0,0,6168.956
35103,592,1,18/05/2015,705,1,1,0,0,7479.4453
197548,315,7,25/01/2015,0,0,0,0,0,-67.97356
494496,886,5,13/06/2014,623,1,0,0,0,5765.747
632960,1114,5,09/08/2013,3383,1,0,0,0,20114.85
141242,591,5,10/04/2015,560,1,0,0,1,4963.4507
46520,860,4,03/04/2014,673,1,1,0,0,6052.061
253381,791,4,02/04/2015,1295,1,1,0,1,13213.169
31932,630,5,10/07/2015,779,1,0,0,0,6779.746
675504,496,4,31/01/2013,786,1,0,0,0,5749.144
6253,254,5,11/10/2013,310,1,1,0,1,3486.5918
295056,483,7,25/08/2013,0,0,0,0,0,-86.12554
387681,154,1,23/02/2015,528,1,0,0,0,5174.369
495978,436,7,17/03/2013,0,0,0,0,0,-26.510605
422325,344,3,15/10/2014,994,1,0,0,1,7675.8057
628099,1031,4,29/08/2013,386,1,1,0,1,4362.755
56613,690,4,07/05/2015,921,1,1,0,0,8432.318
224291,588,6,30/11/2013,641,1,0,0,0,6050.5825
473482,729,6,08/06/2013,876,1,0,0,0,8037.0786
313489,585,5,19/04/2013,938,1,0,0,0,7294.656
603601,301,1,29/07/2013,713,1,1,0,1,8096.5127
169176,530,3,16/04/2014,927,1,1,0,1,9972.219
479794,30,5,25/04/2014,573,1,0,0,1,5029.534
680961,745,6,18/01/2014,330,1,0,0,0,3155.856
276527,388,3,26/03/2014,879,1,0,0,0,7318.756
232138,154,3,01/01/2014,0,0,0,a,1,120.51575
111934,170,3,04/03/2015,528,1,1,0,0,5666.6646
500294,559,5,18/01/2013,654,1,0,0,0,5326.9233
46244,1066,3,18/09/2013,979,1,0,0,0,7130.4253
340905,465,1,03/06/2013,786,1,1,0,0,8766.921
76863,982,7,09/03/2014,0,0,0,0,0,114.2079
359453,550,3,19/11/2014,416,1,0,0,0,4201.4707
596975,312,4,08/01/2015,512,1,1,0,1,5524.0815
414469,999,5,20/06/2014,743,1,1,0,0,8179.1597
202782,304,6,26/07/2014,850,1,0,0,0,6622.9736
68477,718,4,04/12/2014,977,1,1,0,0,10703.477
240753,77,1,25/08/2014,550,1,0,0,1,5001.6035
29963,23,7,21/07/2013,0,0,0,0,0,95.77285
683989,1078,1,26/08/2013,706,1,1,0,1,7748.0903
137614,554,3,11/12/2013,523,1,0,0,0,4613.4756
431458,1113,7,13/10/2013,0,0,0,0,0,-2.518012
533453,320,4,02/04/2015,2804,1,1,0,1,20331.38
146904,846,2,03/12/2013,1177,1,1,0,0,11734.744
614435,433,4,04/04/2013,618,1,0,0,1,5652.46
311448,566,1,20/01/2014,650,1,1,0,0,5945.8813
295211,934,4,27/03/2014,598,1,0,0,0,5066.207
391366,625,3,18/03/2015,647,1,1,0,0,6773.786
483535,777,2,15/10/2013,276,1,0,0,0,2647.5771
202117,912,7,27/01/2013,0,0,0,0,0,-21.133005
329461,874,2,14/05/2013,499,1,1,0,0,5748.2485
545523,278,5,26/04/2013,777,1,1,0,0,7938.088
704118,896,3,16/07/2014,1037,1,1,0,1,8835.38
658466,1080,7,01/03/2015,0,0,0,0,0,269.46744
222510,1015,3,28/01/2015,460,1,1,0,0,5421.7397
363226,80,3,21/05/2014,538,1,1,0,0,6467.103
380299,359,6,06/12/2014,681,1,0,0,0,7137.9507
384285,377,5,19/04/2013,794,1,0,0,0,6896.6924
204146,936,7,18/01/2015,0,0,0,0,0,-89.09463
398047,42,2,07/05/2013,1028,1,0,0,0,8528.052
705693,146,3,10/06/2015,657,1,0,0,0,5960.155
488249,471,2,01/04/2014,603,1,1,0,0,6207.538
167751,301,5,13/12/2013,696,1,0,0,0,6444.89
202825,478,2,03/03/2015,834,1,1,0,0,8062.6987
701463,118,3,01/04/2015,949,1,1,0,1,9191.541
697726,1026,7,16/03/2014,0,0,0,0,0,-18.275303
546114,1086,6,01/06/2013,740,1,0,0,0,6652.8457
296405,58,4,23/07/2015,485,1,0,0,0,4739.4688
3804,65,2,07/05/2013,407,1,0,0,0,4236.083
22381,967,3,12/06/2013,907,1,0,0,0,6648.065
285903,297,1,11/03/2013,695,1,0,0,0,5350.5654
551620,302,6,14/03/2015,395,1,0,0,0,3694.3933
361609,23,1,05/05/2014,633,1,1,0,0,7961.182
689336,818,5,11/04/2014,553,1,0,0,0,5189.431
243132,253,1,19/05/2014,902,1,1,0,0,11146.518
447445,1077,3,24/09/2014,382,1,0,0,0,3577.3406
343472,37,2,13/01/2015,720,1,1,0,0,7203.91
230436,98,7,30/11/2014,0,0,0,0,0,56.67702
278213,547,4,04/06/2015,0,0,1,a,1,56.73851
367629,486,7,24/11/2013,0,0,0,0,0,-56.726677
143157,527,3,03/09/2014,993,1,1,0,0,9452.543
636542,305,5,12/04/2013,405,1,1,0,0,4407.9385
616055,273,7,27/10/2013,0,0,0,0,0,-25.380846
485557,287,6,21/03/2015,857,1,0,0,0,7753.4673
27234,539,7,24/02/2013,0,0,0,0,0,-99.26352
197939,930,6,11/05/2013,1381,1,0,0,0,7932.9263
654652,566,4,06/02/2014,566,1,1,0,0,5123.3433
555567,444,7,24/08/2014,0,0,0,0,0,-112.43906
180556,559,6,11/05/2013,295,1,0,0,0,2462.9495
383429,781,2,01/07/2014,820,1,1,0,0,8108.7153
325099,11,3,19/02/2014,1106,1,1,0,0,8615.661
490101,419,4,08/08/2013,790,1,0,0,0,5605.9443
644991,660,3,22/04/2015,440,1,0,0,0,4014.0544
541460,70,4,26/12/2013,0,0,0,c,1,-55.163902
298679,779,3,28/08/2013,686,1,1,0,0,6383.422
701738,121,3,22/01/2014,456,1,1,0,0,5078.462
676153,409,7,02/03/2014,0,0,0,0,0,185.1665
231576,1022,3,17/06/2015,878,1,1,0,0,8651.85
47081,890,6,22/06/2013,434,1,0,0,0,4372.6455
92345,712,7,22/12/2013,0,0,0,0,0,37.44397
428604,194,5,17/10/2014,401,1,0,0,0,3933.2908
1888,451,6,23/08/2014,409,1,0,0,1,4448.429
202698,370,2,16/06/2015,625,1,1,0,0,8060.661
519311,350,2,04/11/2014,526,1,1,0,0,6582.8516
